brand, product_price, product_name, shipping_price
GIGABYTE,90.65,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
NULL,99.99,1GB PCIe x16 64-Bit DDR3 Full Height Size Length Video Graphics Card for DELL OPTIPLEX MINITOWER  GX280 GX620 320 330 360 380 390 580 740 745,17.15
NULL,75.47,512MB PCIe x16 Dual Screen Monitor Display View Full Height Video Graphics Card for HP SFF 8300 8200 8100 8000 6305 6300 6200 6005 6000 PRO 5700S,18.34
ASUS,330,Asus EAH5870/2DIS/1GD5 Radeon 5870 Graphic Card - 850 MHz Core - 1 GB GDDR5 - PCI Express 2.1,0
GIGABYTE,90.65,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
MSI,118.28,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Heat Sink DL-DVI-D/HDMI/D-SUB Compatible Video Cards GAMING Raphic Card Computer PCI Express 2.0,0
GIGABYTE,2872.97,GIGABYTE GeForce RTX 2080 Super GAMING OC 8G (Rev 2.0) Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N208SGAMING OC-8GC Video Card,0
GIGABYTE,1254.99,GIGABYTE AORUS Radeon RX 6700 XT ELITE 12G Graphics Card| WINDFORCE 3X Cooling System| 12GB 192-bit GDDR6| GV-R67XTAORUS E-12GD Video Card,49.99
ASUS,1114.77,ASUS TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| All-aluminum Shroud) - TUF-RX6700XT-O12G-GAMING,49.99
NULL,125,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 PCI Express 2.0 SDRAM - PCI Express 2.0 x8,0
MAXSUN,349,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU,0
ASUS,985,ASUS GeForce GTX 1660 Ti TUF Gaming 6 GB GDDR6 Graphics Card (TUF-GTX1660TI-6G-GAMING),0
NULL,129.68,1GB DDR3 64-Bit 4096 x 2160 Video Graphics Card for HP 550-047c 550-127c 500-281 500-164 Windows 10 8.1 8 7,18.34
NULL,275.88,MACY Tu Nengjian RX550N-4GBD5 Cooleng DF Version 128-bit DVI /VGA / HDMI 4GB GDRR5 Graphics Card   PCIe X16 3.0,0
GIGABYTE,898.99,GIGABYTE Radeon RX 6600 XT GAMING OC 8G Graphics Card| WINDFORCE 3X Cooling System| 8GB 128-bit GDDR6| GV-R66XTGAMING OC-8GD Video Card,0
NULL,195.14,MINGYING GTX 750TI 2GBD5 GeForce 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card Computer Graphics Card 2560 1600 60Hz DVI-D/HDMI/VGA PCI-E 3.0,0
NULL,75.18,512MB Half Height Size Low Profile PCIe x16 HD Video Graphics Card for Dell Vostro 270s 260s 230s 220s 200s,23.1
NULL,118.58,NVIDIA 2GB 2048MB GT 710 Single Slot Full Height Size Length Video Graphics Card for Dell Dimension 4700 5100 5150 8400 9100 9150,38.57
NULL,458,MINGYING GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards HDMI DP DVI Graphics Card,0
Sapphire Tech,878.88,Sapphire NITRO+ Radeon RX 590 Graphic Card - 1.56 GHz Boost Clock - 8 GB GDDR5 - Dual Slot Space Required - 256 bit Bus Width - Fan Cooler - OpenGL 4.5| OpenCL 2.0| DirectX 12 - 2 x DisplayPort - 2 x,0
ASUS,1175,ROG ROG-STRIX-GTX1080-A8G-11GBPS GeForce GTX 1080 Graphic Card - 1.68 GHz Core - 1.82 GHz Boost Clock - 8 GB GDDR5X - Triple Slot Space Required,0
NULL,839.78,Colorful iGame GeForce RTX 3060 OC Edition Gaming Graphics Card(PCIe 4.0| 12GB GDDR6|HDMI 2.1| DisplayPort 1.4a)|RTX 3060 Advanced OC 12G L Video Card,0
GIGABYTE,1746.86,GIGABYTE Radeon RX 5700 XT GAMING OC 8G Graphics Card| PCIe 4.0| 8GB 256-Bit GDDR6| GV-R57XTGAMING OC-8GD Video Card,0
ASUS,1029.99,ASUS DUAL Radeon RX 6700 XT Standard Edition 12GB GDDR6 Gaming Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6 Memory| HDMI 2.1| DisplayPort 1.4a) - DUAL-RX6700XT-12G,49.99
GIGABYTE,719.99,GIGABYTE GeForce GTX 1660 Ti OC 6G 192-bit GDDR6 DisplayPort 1.4 HDMI 2.0B with Windforce 2X Cooling System Graphic Cards- Gv-N166TOC-6GD,0
MSI,80,MSI GeForce 210 1GB DirectX 10.1 N210-MD1G/D3 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Graphics Card,0
MAXSUN,448.67,MAXSUN AMD Radeon RX 550 4GB GDDR5 ITX Computer PC Gaming Video Graphics Card GPU 128-Bit DirectX 12 PCI Express X16 3.0 DVI-D Dual Link| HDMI| DisplayPort,0
MSI,115.69,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Card Computer PCI Express 2.0,0
MSI,120.69,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Card Computer PCI Express 2.0,0
NULL,109.99,Video Graphics Card VOSTRO 270s 260s 230s 220s 200s Half Height Size Low Profile,0
XFX,1999.99,XFX Speedster MERC319 AMD Radeon RX 6900 XT ULTRA Gaming Graphics Card with 16GB GDDR6| HDMI 2|1| 2 x DP| USB-C| AMD RDNA 2 (RX-69XTACUD9) -OPENBOX,49.99
NULL,1699.99,Dataland AMD RADEON RX 6800 XT 16G X Ares graphics card 16GB GDDR6 AMD RDNA2 architecture Cyberpunk 2077 game graphics card,0
ASUS,870,ASUS GeForce GTX 980 Ti Triple Fan 6GB GDDR5 STRIX-GTX980TI-DC3-6GD5-GAMING Video Graphic Card GPU,0
ASUS,1114.99,ASUS TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| All-aluminum Shroud) - TUF-RX6700XT-O12G-GAMING,49.99
EVGA,754,EVGA GeForce GTX 980 4GB 04G-P4-1980-KR GAMING| Silent Cooling Video Graphics Card,0
PNY Technologies  Inc.,1675,PNY GeForce RTX 2080 8GB Blower Graphics Card,0
NULL,230,GTX 750TI 2GBD5 GeForce 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card Computer 2GB of DDR5 memory to accelerate the most popular 3D games. Graphics Card 2560 1600 60Hz,0
NULL,223,Products Radeon 7750 SFF 2GB GDDR5 4M DirectX 11 OpenGL Single Fan Low Profile 4X miniDP Graphics Card 900798,0
NULL,1699.99,Dataland AMD RADEON RX 6800 XT 16G X Ares graphics card 16GB GDDR6 AMD RDNA2 architecture Cyberpunk 2077 game graphics card,0
NVIDIA,1755,NVIDIA GeForce GTX Titan Xp Graphic Card - 1.42 GHz Core - 1.58 GHz Boost Clock - 12 GB GDDR5X - Dual Slot Space Required 900-1G611-2530-000,0
GIGABYTE,1076.89,GIGABYTE GeForce RTX 3060 GAMING OC 12G Graphics Card| 3 x WINDFORCE Fans| 12GB 192-bit GDDR6| GV-N3060GAMING OC-12GD Video Card,0
NULL,90.75,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
MSI,67.49,MSI GAMING GeForce GT 710 1GB GDRR3 64-bit HDCP Support DirectX 12 OpenGL 4.5 Heat Sink Low Profile Graphics Card GT710 1GD3H LP,0
NVIDIA,1084.76,24GB HP nVIDIA Tesla M40 GDDR5 PCI Express 3.0 x16 Graphic Card P8Y46A 839949-001,0
GIGABYTE,799.95,GIGABYTE Gv-N2060OC-6GD GeForce RTX 2060 OC GG Graphics Card| 2X Windforce Fans| 6GB 192-bit GDDR6|,0
NULL,107.58,2GB 64-Bit  PCIe 2.0 x16 Full Height Size Length Video Graphics Card for DELL DIMENSION 4700 5100 5150 8400 9100 9150 9200 E510 E520 E521 Video Card,15.96
NULL,485,Video Cards & Video Devices  GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards HDMI DP DVI Graphics Card,0
GIGABYTE,635.49,Gigabyte Geforce GTX 1050 Ti OC Low Profile 4GB GDDR5 128 Bit PCI-E Graphic Card (GV-N105TOC-4GL),0
MAXSUN,324.98,MAXSUN GEFORCE GT 1030 4GB ITX Graphics Card GPU GDDR4 Mini ITX Design| HDMI| DVI-D| Single Fan Cooling System,0
Sapphire Tech,878.88,Sapphire NITRO+ Radeon RX 590 Graphic Card - 1.56 GHz Boost Clock - 8 GB GDDR5 - Dual Slot Space Required - 256 bit Bus Width - Fan Cooler - OpenGL 4.5| OpenCL 2.0| DirectX 12 - 2 x DisplayPort - 2 x,0
ASUS,1175,ROG ROG-STRIX-GTX1080-A8G-11GBPS GeForce GTX 1080 Graphic Card - 1.68 GHz Core - 1.82 GHz Boost Clock - 8 GB GDDR5X - Triple Slot Space Required,0
GIGABYTE,1746.86,GIGABYTE Radeon RX 5700 XT GAMING OC 8G Graphics Card| PCIe 4.0| 8GB 256-Bit GDDR6| GV-R57XTGAMING OC-8GD Video Card,0
ASUS,1029.99,ASUS DUAL Radeon RX 6700 XT Standard Edition 12GB GDDR6 Gaming Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6 Memory| HDMI 2.1| DisplayPort 1.4a) - DUAL-RX6700XT-12G,49.99
NULL,839.78,Colorful iGame GeForce RTX 3060 OC Edition Gaming Graphics Card(PCIe 4.0| 12GB GDDR6|HDMI 2.1| DisplayPort 1.4a)|RTX 3060 Advanced OC 12G L Video Card,0
NVIDIA,719.96,nVIDIA 900-2G600-0310-030 Tesla M40 GDDR5 PCI Express 3.0 x16 Graphic Card 839949-001,0
MSI,161.51,GeForce GT 710 Low Profile Half Height Size Length 1024MB 1GB PCIe x16 SFF Video Graphics Card,0
NULL,1688,COLORFUL NVIDIA RTX 3070  iGAME 8GB DDR6 New Battle-Ax Triple Fan Gaming & Mining Graphics Card - LHR,0
MSI,113.69,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Card Computer PCI Express 2.0,0
NULL,123.01,MAXSUN MS-GT1030 Transformers 4GD4 GDDR4 4GB Computer Games/Home Office Graphics Desktop Graphics Cards Interface HDMI| DVI,0
NULL,486,MINGYING GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards HDMI DP DVI Graphics Card,0
NULL,162.99,LISM Graphic Card GTX 760 2GB GDDR5 256-Bit for PC Desktop Gaming Discrete Video Card for PC,0
NULL,2369.99,GAINWARD GeForce RTX 3080 Ti glare OC Edition Gaming Graphics Card (PCIe 4.0| 12GB GDDR6X| HDMI 2.1| 384bit|1695MHz),0
ASUS,1182.99,ASUS ROG STRIX Radeon RX 6700 XT OC Edition Gaming Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Axial-tech Fan Design| 2.9-slot) - ROG-STRIX-RX6700XT-O12G-GAMING,49.99
NULL,162,Radeon 7750 SFF 1GB DDR3 3M 2x HDMI miniDP Graphics Card 900574,0
NULL,349,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU,0
Sapphire Tech,1049.99,Sapphire GPRO X060 8GB GDDR6 NAVI 23 XL Crypto Mining Graphics Card,0
NULL,166,MAXSUN GeForce GT 1030V Transformers 2G 64Bit/GDDR5 1227-1468MHz graphics card/with VGA interface,0
EVGA,99.77,EVGA 8 GeForce 8400 GS DirectX 10 512MB 32-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile 512-P3-1300-LR Video Graphics Card,0
NULL,177,MAXSUN GeForce GT 1030V Transformers 2G 64Bit/GDDR5 graphics card/with VGA interface,0
GIGABYTE,3769.99,GIGABYTE AORUS RTX 3090 GAMING BOX eGPU| WATERFORCE All-in-One Cooling System| Thunderbolt 3| GV-N3090IXEB-24GD External Graphics Card,49.99
NULL,397.68,MACY GeForce GTX 1050 Ti Graphics Card 4GB 128-Bit GDDR5 DirectX 12 PCI Express 3.0 x16| DisplayPort x1(v1.4a) HDMI x1 Dual-Link DVI-D x1,0
MAXSUN,324.67,MAXSUN GEFORCE GT 1030 2GB GDDR5 Graphics Card GPU Mini ITX Design| HDMI| DVI-D| Single Fan Cooling System,0
MSI,699,MSI GeForce GTX 970 GAMING 4G 4GB Video Graphics Card,0
Shenzhen NEO Electronics Co. Ltd.,119,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB Core Clock 902 MHz 1 x DVI 1 x HDMI GDDR5 SDRAM - PCI Express 2.0 x8,0
ASUS,2299.99,ASUS TUF Gaming NVIDIA GeForce RTX 3080 Ti Graphics Card (PCIe 4.0| 12GB GDDR6X| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| Military-grade Certification)| TUF-RTX3080TI-12G-GAMING,65
NULL,118.43,2GB PCIe 2.0 x16 Low Profile Half Height Size Length Single Slot Video Graphics Card for DELL OPTIPLEX 580 740 745 750 755 760 780 790 960 980 990 DT SFF Video Card,15.96
NULL,3699.99,GAINWARD GeForce RTX 3090  Glare OC version game graphics card (PCIe 4.0| 24GB GDDR6X| HDMI 2.1| DP1.4a*3|384bit| 1695MHz),0
NULL,156,Desktop Graphics Cards  MAXSUN GT730 Heavy Hammer 4G GF108 700MHz 4GB 128bit DDR3,0
NVIDIA,904,TESLA M40 24GB GDDR5 PCI-E 3.0X16 GPU Accelerator Graphics Card 839949-001,0
MSI,114.69,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Card Computer PCI Express 2.0,0
ASUS,289,Asus EAH5850/2DIS/1GD5/A Radeon 5850 Graphic Card - 725 MHz Core - 1 GB DDR5 SDRAM - PCI Express 2.1 x16,0
MSI,129.99,MSI GeForce GT 710 2GB DirectX 12 GT 710 2GD3 LP 64-Bit DDR3 PCI Express 2.0 HDCP Ready Low Profile Video Graphics Card,0
NULL,156,MAXSUN GT730 Heavy Hammer 4G GF108 700MHz 4GB 128bit DDR3 Desktop Graphics Cards,0
NULL,1145.54,Colorful iGame GeForce RTX 2060 DirectX 12 RTX 2060 Ultra Graphics Card|6GB 192-Bit GDDR6|RTX 2060 GAMING Video Card|RTX 2060 Ultra,0
NULL,359.93,Colorful GeForce GTX 1050 Ti 4GB GDDR5 128 Bit Gaming Graphics Card |PCI Express 3.0 16X|With Twin Cooling Fan,0
ASUS,699.99,ASUS TUF Gaming GeForce GTX 1660 SUPER Overclocked 6GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1660S-O6G-GAMING),0
GIGABYTE,161.9,Gigabyte Ultra Durable 2 GV-N730D3-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB DDR3 SDRAM - PCI Express 2.0 x8,0
NULL,123.21,MAXSUN MS-GT1030 Transformers 4GD4 GDDR4 4GB Desktop Graphics Cards Computer Games/Home Office Graphics Interface HDMI| DVI,0
NULL,162,Radeon 7750 SFF 1GB DDR3 3M 2x HDMI miniDP Graphics Card 900574,0
NULL,349,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express MS-GTX1050Ti-TF-4G/M.4 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU,0
NULL,178.28,MAXSUN GeForce GT 1030V Transformers 2G 64Bit/GDDR5 graphics card/with VGA interface,0
NULL,3699.99,GAINWARD GeForce RTX 3090  Glare OC version game graphics card (PCIe 4.0| 24GB GDDR6X| HDMI 2.1|  x DisplayPort 1.4a  384bit| 1695MHz),0
EVGA,2899.99,EVGA GeForce RTX 3080 Ti XC3 ULTRA 12GB GDDR6X LHR Graphics Card 12G-P5-3955-KR,0
NULL,499.88,Colorful GeForce GTX 1650 Deluxe Edition 4G Gaming Graphics Card|3 x WINDFORCE Fans GPU Video Card|4GB 128-Bit GDDR6|PCI Express 3.0 16X NVIDIA Chip Video Card,0
ZOTAC,154.99,New Low Profile Graphic Card| ZOTAC GeForce GT 710 1GB DDR3 PCIE x 1 | DVI| HDMI| VGA| Triple display capable,0
NULL,452,3GB 192-Bit GDDR5 GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards Core Clock 1506 MH HDMI DP DVI Graphics Card,0
PNY Technologies  Inc.,1675,PNY GeForce RTX 2080 8GB Blower Graphics Card,0
EVGA,754,EVGA GeForce GTX 980 4GB 04G-P4-1980-KR GAMING| Silent Cooling Video Graphics Card,0
NULL,230,GTX 750TI 2GBD5 GeForce 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card Computer 2GB of DDR5 memory to accelerate the most popular 3D games. Graphics Card 2560 1600 60Hz,0
NULL,223,Products Radeon 7750 SFF 2GB GDDR5 4M DirectX 11 OpenGL Single Fan Low Profile 4X miniDP Graphics Card 900798,0
NULL,158.68,NVIDIA GeForce GT 710 1GB Single Slot Full Height Size Length Video Graphics Card for DELL POWEREDGE SC420 SC430 SC440 SC1420 SC1430 840 830 800 1GB 1024MB Video Card,15.96
PNY Technologies  Inc.,1236,PNY GeForce RTX 3060 12GB XLR8 Gaming REVEL EPIC-X RGB Dual Fan Graphics Card| VCG306012DFXPPB,0
XFX,1998,XFX Speedster MERC319 RX 6800 XT Black Edition Gaming Graphics Card with 16GB GDDR6| HDMI 2.1| 2 x DP| USB-C| AMD RDNA 2,0
NULL,123.41,MAXSUN Desktop Graphics Cards MS-GT1030 Transformers 4GD4 GDDR4 4GBInterface HDMI| DVI computer games/home office graphics,0
ASUS,646,ASUS GTX1650-O4G-LP-BRK - OC Edition - graphics card - GF GTX 1650 - 4 GB GDDR5 - PCIe 3.0 x16 low profile - DVI| HDMI|,0
MSI,115.69,MSI N730K-2GD3/LP 2GB DDR3 Graphics Card 64-bit Card Computer PCI Express 2.0,0
NULL,452,3GB 192-Bit GDDR5 GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards Core Clock 1506 MH HDMI DP DVI Graphics Card,0
GIGABYTE,161.9,Gigabyte Ultra Durable 2 GV-N730D3-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB DDR3 SDRAM - PCI Express 2.0 x8,0
NULL,162,Radeon 7750 SFF 1GB DDR3 3M 2x HDMI miniDP Graphics Card 900574,0
NULL,178.28,MAXSUN GeForce GT 1030V Transformers 2G 64Bit/GDDR5 graphics card/with VGA interface,0
NULL,123.21,MAXSUN MS-GT1030 Transformers 4GD4 GDDR4 4GB Desktop Graphics Cards Computer Games/Home Office Graphics Interface HDMI| DVI,0
NULL,349,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4G 4GB 128-Bit GDDR5 PCI Express MS-GTX1050Ti-TF-4G/M.4 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI GPU,0
NULL,563.66,GeForce GTX 1650 General  GDDR5  4GB 128bit  8Gbps   Graphics Card  DP 1.4/HDMI 2.0b/DVI-D  Open GL 4.5  Support HDCP,0
MAXSUN,846.67,MAXSUN Geforce GTX 1650 Super 4GB GDDR6 128-Bit Video Gaming Graphics Card Dual Fan HDMI/DP/DVI HDCP Support DirectX 12 Metal Backplate,0
NULL,122.81,Desktop Graphics Cards MAXSUN (MAXSUN) MS-GT1030 Transformers 4GD4 GDDR4 4GB Interface HDMI| DVI computer games/home office graphics,0
NULL,156,MAXSUN Desktop Graphics Cards  GT730 Heavy Hammer 4G GF108 700MHz 4GB 128bit DDR3,0
HSCCGI,79.99,HSCCGI NVIDIA GeForce GTX 650 1GB 128-Bit DDR5 Graphic Card random color Video Card GPU GTX650-DCO-1GD5 DirectX 11 PCI Express 3.0 HDCP DVI/VGA/HDMI,0
NULL,996.99,MACYGTX1660N-6GBD5 Graphics Card 6GB 192-Bit GDDR5 |DirectX 12|Vulkan APIOpenGL 4.6| HDCP 2.2| 6Pin,0
NULL,1089.98,kofure GEFORCE RTX 3060 Ti Chasing The Wind G Graphics Card| 8GB 256-bit GDDR6 (LHR version),0
GIGABYTE,87.65,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB Core Clock 902 MHz 1 x DVI 1 x HDMI GDDR5 SDRAM - PCI Express 2.0 x8,0
NULL,227,MINGYING GTX 750TI 2GBD5 GeForce 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card Computer Graphics Card 2560 1600 60Hz DVI-D/HDMI/VGA PCI-E 3.0,0
yeston,159,Yeston Radeon RX550 4GB GDDR5 1183MHz 512processors PCIExpress 3.0 DirectX12 Single Slot DP+HDMI compatible +DVI-D graphics card of Desktop,0
NULL,225,MAXSUN GeForce GT 1030V Transformers 2G 64Bit/GDDR5 NVIDIA 6000MHz graphics card/with VGA interface,0
MAXSUN,445.21,MAXSUN AMD Radeon RX 550 4GB GDDR5 ITX Computer PC Gaming Video Graphics Card GPU 128-Bit DirectX 12 PCI Express X16 3.0 DVI-D Dual Link| HDMI| DisplayPort,0
NULL,123.41,MAXSUN Desktop Graphics Cards MS-GT1030 Transformers 4GD4 GDDR4 4GBInterface HDMI| DVI computer games/home office graphics,0
NULL,1599.99,ZOTAC GAMING GeForce RTX 2080 AMP 8GB GDDR6 256-bit Gaming Graphics Card| Active Fan Control| Metal Backplate| Spectra Lighting (ZT-T20800D-10P)(Open.Box),0
EVGA,719,EVGA GeForce GTX 1060 SC GAMING 3GB| ACX 2.0 (Single Fan)| 03G-P4-6162-KR| GDDR5| DX12 OSD Support (PXOC) Video Graphics Card,0
MAXSUN,109.99,GEFORCE GT 710 1GB Video Graphics Card GPU Support DirectX12 OpenGL4.5| Low Profile| Low Consumption| VGA| DVI-D| HDMI| HDCP| Silent Passive Fanless Cooling System,0
MAXSUN,212.99,Maxsun New cyclone blade cooling system Radeon RX 550 4G Graphic Card GDDR5 GPU Gaming Video Card video For PC Slivered PCB full solid capacitance,0
GIGABYTE,734.99,GIGABYTE GeForce RTX 2060 WINDFORCE OC 12G Graphics Card| 2 x WINDFORCE Fans| 12GB 192-Bit GDDR6| GV-N2060WF2OC-12GD Video Card,49.99
NULL,162,Radeon 7750 SFF 1GB DDR3 3M 2x HDMI miniDP Graphics Card 900574,0
ZOTAC,799.67,NVIDIA ZOTAC GAMING GeForce RTX 3060 Twin Edge 12G OC Graphics Card 12GB GDDR6 1807MHz Boost Clock 192bit Bus Width PCI Express 4.0x16 3xDisplayPort HDMI (ZT-A30600K-10H),16.99
EVGA,699,EVGA GeForce GTX 970 4GB SC GAMING| Silent Cooling Video Graphics Card 04G-P4-1972-KR,0
NULL,87.79,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB Core Clock 902 MHz 1 x DVI 1 x HDMI GDDR5 SDRAM - PCI Express 2.0 x8,0
EVGA,1054,EVGA GeForce GTX 1070 Ti SC GAMING 8GB 08G-P4-5671-KR GDDR5 ACX 3.0 & Black Edition Video Graphics Card,0
ASUS,785.98,ASUS GeForce GTX 1660 TUF3 Gaming 6 GB GDDR5 Graphics Card (TUF 3-GTX1660-6G-GAMING),49.99
HP,507,HPE C7S15A NVIDIA Tesla K20X Graphic Card - 6 GB GDDR5,8
GIGABYTE,795.99,GIGABYTE Radeon RX 5500 XT OC 4G (rev. 2.0) Graphics Card| PCIe 4.0| 4GB 128-Bit GDDR6| GV-R55XTOC-4GD Video Card,0
noyafa,105.99,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 PCI Express 2.0 SDRAM - PCI Express 2.0 x8,0
Leadtek,110.48,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
GALAX,90.1,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
noyafa,110.99,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
NULL,969.98,Colorful Non-locking iGame GeForce RTX 3060 Advance OC 12G 1770MHz GDDR6 192bit Graphics Card for 3A Gaming,0
EVGA,699,EVGA GeForce GTX 970 04G-P4-2978-KR 4GB FTW GAMING w/ACX 2.0| Silent Cooling Graphics Card,0
GTCODESTAR,148,MAXSUN GeForce GT 1030 Heavy Hammer 2G Graphics Card|2GB 64-Bit GDDR5| 1227 Core Frequency and 6000MHz Video Memory Frequency,0
ASUS,1185.69,ASUS TUF Gaming Radeon RX 6700 XT OC Edition Graphics Card (AMD RDNA 2| PCIe 4.0| 12GB GDDR6| HDMI 2.1| DisplayPort 1.4a| Dual Ball Fan Bearings| All-aluminum Shroud| Reinforced Frame| GPU Tweak II),30
GALAX,90.2,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
EVGA,719,EVGA GeForce GTX 1060 GAMING Graphic Card (03G-P4-6162-KR),0
NULL,123.41,MAXSUN MS-GT1030 Transformers Desktop Graphics Cards 4GD4 GDDR4 4GB Interface HDMI| DVI Single fan Computer gaming/home office graphics,0
GIGABYTE,1332,GIGABYTE Radeon RX 6700 XT 12G Graphics Card| 12GB 192-bit GDDR6| GV-R67XT-12GD-B Video Card,0
noyafa,110.99,Gigabyte Ultra Durable 2 GV-N730D5-2GI GeForce GT 730 Graphic Card - 902 MHz Core - 2 GB GDDR5 SDRAM - PCI Express 2.0 x8,0
GIGABYTE,690,GIGABYTE GeForce GTX 1660 OC 6G Graphics Card| 2 x WINDFORCE Fans| 6GB 192-Bit GDDR5| GV-N1660OC-6GD Video Card,0
NULL,1689,GIGABYTE GeForce RTX 2070 Super WINDFORCE OC 3X 8G Graphics Card| 3 x WINDFORCE Fans| 8GB 256-Bit GDDR6| GV-N207SWF3OC-8GD Video Card,0
GIGABYTE,895.97,GIGABYTE GeForce GTX 1660 OC 6G Graphics Card| 2 x WINDFORCE Fans| 6GB 192-Bit GDDR5| GV-N1660OC-6GD Video Card,0
EVGA,1392,EVGA GeForce GTX 1080 Ti SC2 HYBRID GAMING| 11G-P4-6598-KR| 11GB GDDR5X| HYBRID & LED| iCX Technology - 9 Thermal Sensors Video Graphics Card,0
MAXSUN,149.99,GEFORCE GT 710 2GB Video Graphics Card GPU| Support DirectX 12 OpenGl 4.5| Low Profile| Low Consumption| VGA| DVI-D| HDMI| HDCP| Silent Passive Fanless Cooling System,0
